text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,Qdoba_created
RT @gabe_dunham9: CHIPOTLE IS DELIVERING <ed><U+00A0><U+00BD><ed><U+00B8><U+00B3><ed><U+00A0><U+00BD><ed><U+00B8><U+008B>,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",save_ya_1,3,TRUE,FALSE,NA,NA,4/29/2015 23:19
RT @nat_bregenzer: when chipotle delivers @laurcandela http://t.co/MK787JmV6L,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",georgia_henkel,5,TRUE,FALSE,NA,NA,4/29/2015 23:18
Just broke the news that Chipotle is now delivering...<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> never seen her happier Hahah @whattheduss,FALSE,3,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",emiily_wells,0,FALSE,FALSE,NA,NA,4/29/2015 23:18
"RT @willjaymusic: forget ""I love you"" my new favorite three words are ""Chipotle delivers now""",FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",duneslovestunes,224,TRUE,FALSE,NA,NA,4/29/2015 23:10
Bruhhhhhhhh if only chipotle delivered,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PrettyDanniB,1,FALSE,FALSE,NA,NA,4/29/2015 23:10
“@eonline: GAMECHANGER! Chipotle just started offering delivery: <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F> http://t.co/SCMmUTnteJ” oh snap @D_DeVecchis,FALSE,0,eonline,23-Apr-15,FALSE,5.91E+17,5.91E+17,2883841,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Miss_CDV,0,FALSE,FALSE,NA,NA,4/29/2015 23:09
RT @queenmiranduh: kate made me call chipotle for her bc she was too scared exposed!,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kateaubb,1,TRUE,FALSE,NA,NA,4/29/2015 23:08
"now that chipotle is delivering, fast food delivery entities will follow suit.",FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dappadaf,0,FALSE,FALSE,NA,NA,4/29/2015 23:06
RT @sarawood234: Someone take me to Chipotle <ed><U+00A0><U+00BD><ed><U+00B9><U+0086>,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",skylafaeth,2,TRUE,FALSE,NA,NA,4/29/2015 23:06
Who wanna go to chipotle I'll treat,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",Tonio__Jay,0,FALSE,FALSE,NA,NA,4/29/2015 23:05
What's this shit I hear about chipotle delivering now!?,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",willjennings15,0,FALSE,FALSE,NA,NA,4/29/2015 23:04
Chipotle guy thinks he's so slick eating that burrito off the ground. Playing it off like nothing happened...I saw everything sir.,FALSE,5,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",egkrop99,0,FALSE,FALSE,NA,NA,4/29/2015 23:03
RT @ReceiverHandss: Chipotle delivering now <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LastKing_23,2,TRUE,FALSE,NA,NA,4/29/2015 23:03
RT @alannastosic: I lurv chipotle,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",hannah_graciela,2,TRUE,FALSE,NA,NA,4/29/2015 23:02
RT @NYDailyNews: Chipotle begins delivery service in some cities. http://t.co/VssnYa7IIt http://t.co/yLYjly3vt6,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AmbitiousWavee,80,TRUE,FALSE,NA,NA,4/29/2015 23:02
RT @TheRealSkinnerr: funny thing is chipotle still sucks,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SkinMan25,4,TRUE,FALSE,NA,NA,4/29/2015 22:59
RT @ashlynperryman: Don't listen to Q's DM sliding tips. I've heard all his stories. His lessons don't work <U+2615><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B0><U+00B8>,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Chipotle_San,1,TRUE,FALSE,NA,NA,4/29/2015 22:59
RT @jcruzz28: &amp; never been to chipotle lol,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",J_C_07,5,TRUE,FALSE,NA,NA,4/29/2015 22:56
Chipotle at GC has to be making a killing,FALSE,1,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TAllmon01,1,FALSE,FALSE,NA,NA,4/29/2015 22:56
RT @andreilehman: Carmel better be one of the 67 cities for Chipotle delivery,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",imanrox2,1,TRUE,FALSE,NA,NA,4/29/2015 22:54
I swear I'm the only person who thinks chipotle is just ok,FALSE,1,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",belleneg,0,FALSE,FALSE,NA,NA,4/29/2015 22:53
#Chipotle delivery is now a thing. http://t.co/EKmHVDl9JQ http://t.co/5IcVQ1nIzN,FALSE,8,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",graylynroose,0,FALSE,FALSE,NA,NA,4/29/2015 22:52
"RT @LilyPichu: LOT OF PEOPLE CAME, TOOK AWKWARD PICTURES, EATING CHIPOTLE NOW",FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EarElephant,14,TRUE,FALSE,NA,NA,4/29/2015 22:52
"RT @GKavy2: At any given moment, the line at chipotle can increase by 20 people",FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",andrea_luchinii,1,TRUE,FALSE,NA,NA,4/29/2015 22:50
Overheard in line at chipotle: you know I'm in a fraturnupity #stopfuckboys2k15,FALSE,2,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kylieee54,0,FALSE,FALSE,NA,NA,4/29/2015 22:49
uGH I WANT CHIPOTLE,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wandamaximofff,0,FALSE,FALSE,NA,NA,4/29/2015 22:47
RT @12News: Is a burrito worth $20 to you? Chipotle will now deliver http://t.co/SclRy5yXno http://t.co/rOKlxBs9Tf,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HadyRayes,53,TRUE,FALSE,NA,NA,4/29/2015 22:46
RT @MikePCanvas: so wait...chipotle delivers now <ed><U+00A0><U+00BD><ed><U+00B8><U+00AF>,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jamaicamecrayz,27,TRUE,FALSE,NA,NA,4/29/2015 22:43
I LITERALLY CANT WAIT FOR CHIPOTLE TO DELIVER,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",drabek10,0,FALSE,FALSE,NA,NA,4/29/2015 22:43
SO CLOSE to Chipotle Mexican Grill delivery... but no luck.  :'( http://t.co/aIOIrdC70c,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",newrock1073,0,FALSE,FALSE,NA,NA,4/29/2015 22:42
Chipotle now delivers RT to save a life <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+0081> http://t.co/HmoJdtY3s5,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ShellyKay199,1,FALSE,FALSE,NA,NA,4/29/2015 22:42
RT @Schemeniy_: we need a chipotle in burlington,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",furkankilic9,6,TRUE,FALSE,NA,NA,4/29/2015 22:39
RT @EliasT18: Chipotle tastes like shit..  https://t.co/heSBM6hwUC,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",amazingkidoo,5,TRUE,FALSE,NA,NA,4/29/2015 22:38
"But, you could already get chipotle delivered with Postmates. Is Chipotle doing the actually delivery now orr?",FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hamptonc_,0,FALSE,FALSE,NA,NA,4/29/2015 22:38
RT @nbc6: Chipotle announces delivery in Miami and 66 other cities: http://t.co/msJHCQq91X http://t.co/J4Sr69w3jH,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",trippy_karen,215,TRUE,FALSE,NA,NA,4/29/2015 22:37
RT @Bo_2xss: Never Had Chipotle <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A4>,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_Marlicia,3,TRUE,FALSE,NA,NA,4/29/2015 22:37
chipotle for like the 20th time this month because fat,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",samiiix3_,0,FALSE,FALSE,NA,NA,4/29/2015 22:35
Ding Dong! Chipotle begins delivery http://t.co/BB2ROXJ5kG #SmartNews,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""https://www.smartnews.com/"" rel=""nofollow"">SmartNews | <U+30B9><U+30DE><U+30FC><U+30C8><U+30CB><U+30E5><U+30FC><U+30B9></a>",MONDAYKOFFEE,0,FALSE,FALSE,NA,NA,4/29/2015 22:33
2 words: Chipotle &amp; Delivery <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008B>,FALSE,3,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SelenaBatrez,0,FALSE,FALSE,NA,NA,4/29/2015 22:32
The chipotle near me now delivers!!<ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>,FALSE,7,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",h00sierlawyer,0,FALSE,FALSE,NA,NA,4/29/2015 22:30
RT @nbc6: Chipotle announces delivery in Miami and 66 other cities: http://t.co/msJHCQq91X http://t.co/J4Sr69w3jH,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jennablehh,215,TRUE,FALSE,NA,NA,4/29/2015 22:30
CHIPOTLE IS NOW DELIVERING HOLY SHIT IM SO HAPPY,FALSE,6,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",whattheduss,1,FALSE,FALSE,NA,NA,4/29/2015 22:29
CHIPOTLE!!!!,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kvogue_2,0,FALSE,FALSE,NA,NA,4/29/2015 22:29
"RT @CauseImNotBasic: Chipotle is starting to deliver, my life just became 100 times better.",FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gracedaugherty_,158,TRUE,FALSE,NA,NA,4/29/2015 22:27
RT @Lawdhavemercy_: Chipotle <ed><U+00A0><U+00BD><ed><U+00BA><U+00AE>,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",CleverlyChloe,4,TRUE,FALSE,NA,NA,4/29/2015 22:24
My love for chipotle is like no other,FALSE,2,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PASCYunk_Avenue,0,FALSE,FALSE,NA,NA,4/29/2015 22:23
RT @MikePCanvas: so wait...chipotle delivers now <ed><U+00A0><U+00BD><ed><U+00B8><U+00AF>,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",morgggs_,27,TRUE,FALSE,NA,NA,4/29/2015 22:23
RT @SPObabbby: Everyone freaking out that Chipotle now delivers and I'm over here like... Panera is better ¯\_(<U+30C4>)_/¯,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Aldddi3,183,TRUE,FALSE,NA,NA,4/29/2015 22:23
Sometimes I'm honest and actually put water in the water cup at Chipotle.,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_WaiKEKE,0,FALSE,FALSE,NA,NA,4/29/2015 22:22
Fuck. Women's basketball team won't stop me from getting Chipotle. http://t.co/o3RRf6PPBL,FALSE,9,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shepbutt,0,FALSE,FALSE,NA,NA,4/29/2015 22:22
Chipotle delivers but it also means you're gonna pay $30 for a burrito... <ed><U+00A0><U+00BD><ed><U+00B9><U+0085><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>,FALSE,9,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ylime_Robertson,0,FALSE,FALSE,NA,NA,4/29/2015 22:22
I never had chipotle probably mess my stomach up lol,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dear_oLDNiecia,1,FALSE,FALSE,NA,NA,4/29/2015 22:22
RT @danielleforreal: CHIPOTLE NOW DELIVERS HALLELUJAH TELL YA FRIENDS,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Miaia0805,115,TRUE,FALSE,NA,NA,4/29/2015 22:21
Just want chipotle &amp; sex,FALSE,5,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JazzyMarie83,0,FALSE,FALSE,NA,NA,4/29/2015 22:21
"RT @DMVFollowers: BREAKING: Chipotle has announced that they will be delivering in 67 cities including Washington, D.C.",FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",leslitaaaa_,2633,TRUE,FALSE,NA,NA,4/29/2015 22:20
Let's go to chipotle when I get off work somebody<ed><U+00A0><U+00BD><ed><U+00B8><U+008A>,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Brebabyyyyyy,0,FALSE,FALSE,NA,NA,4/29/2015 22:18
Chipotle said theyll deliver..of course the closest one isnt on the list,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wutquillwut,0,FALSE,FALSE,NA,NA,4/29/2015 22:17
RT @sarahhmckk: chipotle is starting delivery now and this is the best news of my life,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",piercestpaul,1,TRUE,FALSE,NA,NA,4/29/2015 22:16
Chipotle tastes better when eaten by layers instead of mixed this is a fact,FALSE,3,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Rosalinaroman,0,FALSE,FALSE,NA,NA,4/29/2015 22:14
Chipotle delivery <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>,FALSE,3,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SellersNoah,0,FALSE,FALSE,NA,NA,4/29/2015 22:13
RT @artfulgourmet: Spicy Fish Tacos with Chipotle Cream! #Recipe link - http://t.co/bRUgfdqNZh,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KouzounasKitche,2,TRUE,FALSE,NA,NA,4/29/2015 22:12
RT @Griffdoran: I wish Chipotle had a stamp card,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jessnicshaw,2,TRUE,FALSE,NA,NA,4/29/2015 22:12
Kinda excited to see my dad and dog but mostly just excited for chipotle #beentoong,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Emclee1,0,FALSE,FALSE,NA,NA,4/29/2015 22:12
@Jasyla_ “Chipotle delivers.”,FALSE,0,Jasyla_,23-Apr-15,FALSE,5.91E+17,5.91E+17,205525431,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>",JimCabeen,0,FALSE,FALSE,NA,NA,4/29/2015 22:12
chipotle lines &lt;&lt;,FALSE,1,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BCristina4,0,FALSE,FALSE,NA,NA,4/29/2015 22:11
RT @sarahemian: chipotle announced today they are delivering...,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kvogue_2,31,TRUE,FALSE,NA,NA,4/29/2015 22:11
Craving chipotle,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AlexCollesidis,0,FALSE,FALSE,NA,NA,4/29/2015 22:06
RT @No_Cut_Card: **birdman hand rub** RT @NYDailyNews: Chipotle begins delivery service in some cities. http://t.co/Kp14spNPLb http://t.co/…,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ebbycoleclinton,22,TRUE,FALSE,NA,NA,4/29/2015 22:06
"#Chipotle can start a delivery service, but they can't start serving queso? Count me out",FALSE,1,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",micahjchristian,0,FALSE,FALSE,NA,NA,4/29/2015 22:04
Um can someone get me some chipotle,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",melahsk,0,FALSE,FALSE,NA,NA,4/29/2015 22:01
The company that delivers Chipotle is DOWNTOWN CHICAGO.. sorry but you're gonna have to go get it yourself,FALSE,3,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GraceVanMeter,0,FALSE,FALSE,NA,NA,4/29/2015 21:59
RT @_tanishax3: chipotle delivers now !!!!!! <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sb_mikey,2,TRUE,FALSE,NA,NA,4/29/2015 21:58
"RT @DMVFollowers: BREAKING: Chipotle has announced that they will be delivering in 67 cities including Washington, D.C.",FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rjveatch,2633,TRUE,FALSE,NA,NA,4/29/2015 21:57
@isang1 chipotle is now delivering in 67 US cities according to the innanet.,FALSE,0,isang1,23-Apr-15,FALSE,5.91E+17,5.91E+17,44466416,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dappadaf,0,FALSE,FALSE,NA,NA,4/29/2015 21:53
RT @TTLYTEALA: I want chipotle,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jacobblvckside,271,TRUE,FALSE,NA,NA,4/29/2015 21:48
Chipotle Lime Steak Nachos http://t.co/cLgsuspBpB,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://pinterest.com"" rel=""nofollow"">Pinterest</a>",joyfulmomma2,0,FALSE,FALSE,NA,NA,4/29/2015 21:47
RT @magnoliax33: chipotle delivers ok now i rly never have to leave my house again,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SchusterMakenzy,55,TRUE,FALSE,NA,NA,4/29/2015 21:45
what's for dinner? chipotle.,FALSE,21,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",brittanykluver,0,FALSE,FALSE,-93.98836635,44.14320224,4/29/2015 21:45
LOLOLOL IM SO GLAD I QUIT CHIPOTLE,FALSE,1,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stephanieayyy,1,FALSE,FALSE,NA,NA,4/29/2015 21:36
RT @thejasonmack: Chipotle will deliver to your house. But I wouldn't want my neighbors to know I buy overpriced overhyped fake Mexican foo…,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BatShitCrazy8,4,TRUE,FALSE,NA,NA,4/29/2015 21:35
"RT @SchumakerDonna: Gina Rodriguez of ""Jane the Virgin"" Used Her Fake Baby Bump for Chipotle https://t.co/iGoRFhL1bq http://t.co/EY2kQACLxm",FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CharsWings,2,TRUE,FALSE,NA,NA,4/29/2015 21:35
Why is chipotle opening delivery not trending,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KamF0rd,0,FALSE,FALSE,NA,NA,4/29/2015 21:35
RT @MikePCanvas: so wait...chipotle delivers now <ed><U+00A0><U+00BD><ed><U+00B8><U+00AF>,FALSE,0,NA,23-Apr-15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",x__papi,27,TRUE,FALSE,NA,NA,4/29/2015 21:34
